playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.417,0.824,11,-7.36,0,0.105,2.39e-4,0.0545,0.0725,0.4,157.92,4ylWMuGbMXNDgDd8lErEle,https://api.spotify.com/v1/audio-analysis/4ylWMuGbMXNDgDd8lErEle,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,302146,FALSE,FALSE,https://api.spotify.com/v1/tracks/4ylWMuGbMXNDgDd8lErEle,FALSE,The Greatest Show,72,https://p.scdn.co/mp3-preview/90116a0dfeb5048e49585dcb48f302e132d9338a?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:4ylWMuGbMXNDgDd8lErEle,compilation,,,https://api.spotify.com/v1/albums/7ayBZIe1FHkNv0T5xFCX6F,7ayBZIe1FHkNv0T5xFCX6F,,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,day,11,album,spotify:album:7ayBZIe1FHkNv0T5xFCX6F,https://open.spotify.com/album/7ayBZIe1FHkNv0T5xFCX6F,USAT21704616,https://open.spotify.com/track/4ylWMuGbMXNDgDd8lErEle,NA,B,minor,B minor
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,210772,FALSE,FALSE,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,FALSE,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",72,https://p.scdn.co/mp3-preview/42bed25b46185f77cd30b12cc772ec229c29ff51?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:5CLGzJsGqhCEECcpnFQA8x,single,,,https://api.spotify.com/v1/albums/2sjjFDjZSCYD5eBCsi0fDW,2sjjFDjZSCYD5eBCsi0fDW,,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,day,1,album,spotify:album:2sjjFDjZSCYD5eBCsi0fDW,https://open.spotify.com/album/2sjjFDjZSCYD5eBCsi0fDW,GBAHS1701239,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,NA,C,major,C major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-6,0.133,0.267,68.976,6lOWoTqVnAWXchddtTH31W,https://api.spotify.com/v1/audio-analysis/6lOWoTqVnAWXchddtTH31W,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,185863,FALSE,FALSE,https://api.spotify.com/v1/tracks/6lOWoTqVnAWXchddtTH31W,FALSE,Leave a Light On,72,https://p.scdn.co/mp3-preview/5e4b3859b14373a8077a9c60e2d5b741cc594f17?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:6lOWoTqVnAWXchddtTH31W,single,,,https://api.spotify.com/v1/albums/3pczowjToa5SYsI6Th4KO8,3pczowjToa5SYsI6Th4KO8,,Leave a Light On,2017-10-13,day,1,album,spotify:album:3pczowjToa5SYsI6Th4KO8,https://open.spotify.com/album/3pczowjToa5SYsI6Th4KO8,GBARL1701655,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,NA,F,major,F major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.362,0.882,3,-3.717,1,0.0973,0.0791,0,0.15,0.864,199.811,4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,185200,FALSE,FALSE,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,FALSE,Simple,72,NA,TRUE,3,track,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,album,,,https://api.spotify.com/v1/albums/64nhe9s692yKECAoMcEQ8U,64nhe9s692yKECAoMcEQ8U,,Can't Say I Ain't Country,2019-02-15,day,19,album,spotify:album:64nhe9s692yKECAoMcEQ8U,https://open.spotify.com/album/64nhe9s692yKECAoMcEQ8U,QM3E21802116,https://open.spotify.com/track/4L9Ds4mpD3SuYoWwFUlv16,NA,D#,major,D# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.546,0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06,6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/audio-analysis/6VrCmhRBFnuGKmtNfk4jDs,4,2021-08-17T10:35:46Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,177600,FALSE,FALSE,https://api.spotify.com/v1/tracks/6VrCmhRBFnuGKmtNfk4jDs,FALSE,Spotlight,72,https://p.scdn.co/mp3-preview/a2f2683601c95497e28f26eaa897bb209ffd4b6c?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,single,,,https://api.spotify.com/v1/albums/2oQFjuVpdWJWfjRXIKUKCn,2oQFjuVpdWJWfjRXIKUKCn,,Spotlight,2018-01-12,day,1,album,spotify:album:2oQFjuVpdWJWfjRXIKUKCn,https://open.spotify.com/album/2oQFjuVpdWJWfjRXIKUKCn,TCADL1806966,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,NA,G,major,G major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,223712,FALSE,TRUE,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,FALSE,Bodak Yellow,72,https://p.scdn.co/mp3-preview/44c4f56214e6ee44dfc30311e124dfd3ca39f499?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,4,track,spotify:track:6KBYefIoo7KydImq1uUQlL,album,,,https://api.spotify.com/v1/albums/4KdtEKjY3Gi0mKiSdy96ML,4KdtEKjY3Gi0mKiSdy96ML,,Invasion of Privacy,2018-04-06,day,13,album,spotify:album:4KdtEKjY3Gi0mKiSdy96ML,https://open.spotify.com/album/4KdtEKjY3Gi0mKiSdy96ML,USAT21701762,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,NA,B,minor,B minor
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,4,2022-01-24T10:10:37Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,197946,FALSE,FALSE,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,FALSE,This Feeling,72,https://p.scdn.co/mp3-preview/53d7779c4b67ff499c2b392185999255269760f0?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:4NBTZtAt1F13VvlSKe6KTl,album,,,https://api.spotify.com/v1/albums/6ZvDJs17O3woQirttKRYCG,6ZvDJs17O3woQirttKRYCG,,Sick Boy,2018-12-14,day,10,album,spotify:album:6ZvDJs17O3woQirttKRYCG,https://open.spotify.com/album/6ZvDJs17O3woQirttKRYCG,USQX91802210,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,NA,C#,major,C# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.918,0.58,10,-7.501,1,0.322,0.00108,6.12e-5,0.106,0.611,139.977,6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/audio-analysis/6HJ34Zyw6bg8yGm28AxLXf,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,181414,FALSE,TRUE,https://api.spotify.com/v1/tracks/6HJ34Zyw6bg8yGm28AxLXf,FALSE,Look Alive (feat. Drake),71,https://p.scdn.co/mp3-preview/b01a13e516a679c1dfdb3fe234c56c7d8ec293b7?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,2,track,spotify:track:6HJ34Zyw6bg8yGm28AxLXf,album,,,https://api.spotify.com/v1/albums/6NrsgXTJ3x2RRR8b0v2M7S,6NrsgXTJ3x2RRR8b0v2M7S,,Simi,2018-05-04,day,18,album,spotify:album:6NrsgXTJ3x2RRR8b0v2M7S,https://open.spotify.com/album/6NrsgXTJ3x2RRR8b0v2M7S,USWB11800211,https://open.spotify.com/track/6HJ34Zyw6bg8yGm28AxLXf,NA,A#,major,A# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,194407,FALSE,FALSE,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,FALSE,Rise,71,NA,TRUE,3,track,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,album,,,https://api.spotify.com/v1/albums/2xZSrcBmvMw9Y8hac6xU7L,2xZSrcBmvMw9Y8hac6xU7L,,Blue,2018-11-09,day,15,album,spotify:album:2xZSrcBmvMw9Y8hac6xU7L,https://open.spotify.com/album/2xZSrcBmvMw9Y8hac6xU7L,GBUM71802109,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9,NA,C#,major,C# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/audio-analysis/42fw0rxRO2xbesF6mJfd4Y,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,196746,FALSE,FALSE,https://api.spotify.com/v1/tracks/42fw0rxRO2xbesF6mJfd4Y,FALSE,Tequila,71,https://p.scdn.co/mp3-preview/bf69830f0ee23284aa7559c2f1938ce883797837?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,2,track,spotify:track:42fw0rxRO2xbesF6mJfd4Y,album,,,https://api.spotify.com/v1/albums/0g1F5eGVwX4Sxi1n8ojPkE,0g1F5eGVwX4Sxi1n8ojPkE,,Dan + Shay,2018-06-22,day,11,album,spotify:album:0g1F5eGVwX4Sxi1n8ojPkE,https://open.spotify.com/album/0g1F5eGVwX4Sxi1n8ojPkE,USWB11702518,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,NA,B,major,B major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-5,0.0841,0.372,97.04,1LhMopPAallLeaeNutqbgS,https://api.spotify.com/v1/audio-analysis/1LhMopPAallLeaeNutqbgS,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,278893,FALSE,FALSE,https://api.spotify.com/v1/tracks/1LhMopPAallLeaeNutqbgS,FALSE,Say Something (feat. Chris Stapleton),71,https://p.scdn.co/mp3-preview/32c1c015fdc14a2694a580b303853cfa2be6ba4f?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,9,track,spotify:track:1LhMopPAallLeaeNutqbgS,album,,,https://api.spotify.com/v1/albums/01l3jTY261V3CESZR4dABz,01l3jTY261V3CESZR4dABz,,Man of the Woods,2018-02-02,day,16,album,spotify:album:01l3jTY261V3CESZR4dABz,https://open.spotify.com/album/01l3jTY261V3CESZR4dABz,USRC11703503,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS,NA,A#,major,A# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,6dbSBQXCctYSVryynHXaZ4,https://api.spotify.com/v1/audio-analysis/6dbSBQXCctYSVryynHXaZ4,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,216631,FALSE,TRUE,https://api.spotify.com/v1/tracks/6dbSBQXCctYSVryynHXaZ4,FALSE,Freaky Friday (feat. Chris Brown),71,https://p.scdn.co/mp3-preview/c18b159c39b8e601fbf2ccf42db5173f90a1b3ff?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:6dbSBQXCctYSVryynHXaZ4,single,,,https://api.spotify.com/v1/albums/4CaoXfwBemXYSLxhS9FyXM,4CaoXfwBemXYSLxhS9FyXM,,Freaky Friday (feat. Chris Brown),2018-03-16,day,1,album,spotify:album:4CaoXfwBemXYSLxhS9FyXM,https://open.spotify.com/album/4CaoXfwBemXYSLxhS9FyXM,QMRSZ1800280,https://open.spotify.com/track/6dbSBQXCctYSVryynHXaZ4,NA,G#,major,G# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.645,0.705,1,-5.008,1,0.299,8.13e-4,0,0.128,0.376,137.133,51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,229670,FALSE,TRUE,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,FALSE,"King's Dead (with Kendrick Lamar, Future & James Blake)",71,NA,TRUE,1,track,spotify:track:51rXHuKN8Loc4sUlKPODgH,single,,,https://api.spotify.com/v1/albums/1NXM5lF9YB7a3f1e4R48oH,1NXM5lF9YB7a3f1e4R48oH,,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,day,1,album,spotify:album:1NXM5lF9YB7a3f1e4R48oH,https://open.spotify.com/album/1NXM5lF9YB7a3f1e4R48oH,USUM71714093,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,NA,C#,major,C# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,232959,FALSE,TRUE,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,FALSE,Taste (feat. Offset),70,https://p.scdn.co/mp3-preview/702f5e809a408eda7da72f9acc9bcaf5d3d6eb00?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:5IaHrVsrferBYDm0bDyABy,single,,,https://api.spotify.com/v1/albums/0yd01cU78rnlFXq6vRxPSR,0yd01cU78rnlFXq6vRxPSR,,Taste (feat. Offset),2018-05-16,day,1,album,spotify:album:0yd01cU78rnlFXq6vRxPSR,https://open.spotify.com/album/0yd01cU78rnlFXq6vRxPSR,USUYG1198481,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,NA,C,major,C major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.839,95.001,6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/audio-analysis/6KuqAtoeVzxAYOaMveLNpH,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,200480,FALSE,FALSE,https://api.spotify.com/v1/tracks/6KuqAtoeVzxAYOaMveLNpH,FALSE,Dura,70,NA,TRUE,1,track,spotify:track:6KuqAtoeVzxAYOaMveLNpH,single,,,https://api.spotify.com/v1/albums/1copqxpiZy0dn219MSyPR7,1copqxpiZy0dn219MSyPR7,,Dura,2018-01-18,day,1,album,spotify:album:1copqxpiZy0dn219MSyPR7,https://open.spotify.com/album/1copqxpiZy0dn219MSyPR7,US2BU1700200,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH,NA,C#,major,C# major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.722,0.738,9,-6.073,0,0.247,0.328,1.47e-5,0.198,0.748,198.075,5cepAtqnEQ6yVG6088zMMu,https://api.spotify.com/v1/audio-analysis/5cepAtqnEQ6yVG6088zMMu,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,184720,FALSE,FALSE,https://api.spotify.com/v1/tracks/5cepAtqnEQ6yVG6088zMMu,FALSE,Corazón (feat. Nego do Borel),70,https://p.scdn.co/mp3-preview/a83a41d659b84cbdba4158bee1a3a3af77718c96?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,2,track,spotify:track:5cepAtqnEQ6yVG6088zMMu,album,,,https://api.spotify.com/v1/albums/6MoaDh76Fsg0ogW2l7HAFx,6MoaDh76Fsg0ogW2l7HAFx,,F.A.M.E.,2018-05-18,day,15,album,spotify:album:6MoaDh76Fsg0ogW2l7HAFx,https://open.spotify.com/album/6MoaDh76Fsg0ogW2l7HAFx,USSD11700459,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu,NA,A,minor,A minor
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.918,4pfhgOylRLcBll5JjUsJZj,https://api.spotify.com/v1/audio-analysis/4pfhgOylRLcBll5JjUsJZj,4,2021-06-15T12:30:25Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,190348,FALSE,TRUE,https://api.spotify.com/v1/tracks/4pfhgOylRLcBll5JjUsJZj,FALSE,Let's Fall in Love for the Night,70,https://p.scdn.co/mp3-preview/b9adcc091cca2767e855302d66f843c270cf0138?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,6,track,spotify:track:4pfhgOylRLcBll5JjUsJZj,album,,,https://api.spotify.com/v1/albums/2b7DunZFOVCs0QgiTI1FJW,2b7DunZFOVCs0QgiTI1FJW,,Blood Harmony,2019-10-04,day,7,album,spotify:album:2b7DunZFOVCs0QgiTI1FJW,https://open.spotify.com/album/2b7DunZFOVCs0QgiTI1FJW,GBKPL1825156,https://open.spotify.com/track/4pfhgOylRLcBll5JjUsJZj,NA,F,major,F major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,4,2020-08-11T07:28:27Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,303076,FALSE,TRUE,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,FALSE,MotorSport,70,NA,TRUE,17,track,spotify:track:4wFjTWCunQFKtukqrNijEt,album,,,https://api.spotify.com/v1/albums/7fd7SEK25VS3gJAUgSwL6y,7fd7SEK25VS3gJAUgSwL6y,,Culture II,2018-01-26,day,24,album,spotify:album:7fd7SEK25VS3gJAUgSwL6y,https://open.spotify.com/album/7fd7SEK25VS3gJAUgSwL6y,USUM71712002,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,NA,D,major,D major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,215759,FALSE,TRUE,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,FALSE,Jackie Chan,70,NA,TRUE,1,track,spotify:track:4kWO6O1BUXcZmaxitpVUwp,single,,,https://api.spotify.com/v1/albums/0vRcQquqBlFvnezWldWfmt,0vRcQquqBlFvnezWldWfmt,,Jackie Chan,2018-05-18,day,1,album,spotify:album:0vRcQquqBlFvnezWldWfmt,https://open.spotify.com/album/0vRcQquqBlFvnezWldWfmt,CYA111800123,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,NA,D#,minor,D# minor
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,175229,FALSE,TRUE,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,FALSE,Plug Walk,70,NA,TRUE,5,track,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,album,,,https://api.spotify.com/v1/albums/1Hno6CtKbaFNAEPjRHDrc6,1Hno6CtKbaFNAEPjRHDrc6,,The World Is Yours,2018-03-30,day,15,album,spotify:album:1Hno6CtKbaFNAEPjRHDrc6,https://open.spotify.com/album/1Hno6CtKbaFNAEPjRHDrc6,USUM71800892,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6,NA,B,major,B major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-5,0.111,0.188,100.584,77UjLW8j5UAGAGVGhR5oUK,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,211440,FALSE,TRUE,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,FALSE,Pray For Me (with Kendrick Lamar),69,NA,TRUE,14,track,spotify:track:77UjLW8j5UAGAGVGhR5oUK,album,,,https://api.spotify.com/v1/albums/3pLdWdkj83EYfDN6H2N8MR,3pLdWdkj83EYfDN6H2N8MR,,Black Panther The Album Music From And Inspired By,2018-02-09,day,14,album,spotify:album:3pLdWdkj83EYfDN6H2N8MR,https://open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR,USUM71800001,https://open.spotify.com/track/77UjLW8j5UAGAGVGhR5oUK,NA,D,major,D major
37i9dQZF1DXe2bobNYDtW8,Top Hits of 2018,https://i.scdn.co/image/ab67706f00000003dee8efbe1a3f8b7262c5003e,Spotify,spotify,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-5,0.35,0.565,105.005,6kPJZM97LwdG9QIsT7khp6,https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6,4,2020-06-22T07:16:14Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,222653,FALSE,FALSE,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,FALSE,Solo (feat. Demi Lovato),69,https://p.scdn.co/mp3-preview/1f92110d14e654be8fba8b9b8c7aed31082b31e9?cid=32ae469b93d248f1a69e8d3222c0336e,TRUE,1,track,spotify:track:6kPJZM97LwdG9QIsT7khp6,single,,,https://api.spotify.com/v1/albums/1q7a5wZeti0neU2jDn8Dz3,1q7a5wZeti0neU2jDn8Dz3,,Solo (feat. Demi Lovato),2018-05-17,day,1,album,spotify:album:1q7a5wZeti0neU2jDn8Dz3,https://open.spotify.com/album/1q7a5wZeti0neU2jDn8Dz3,GBAHS1800328,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,NA,B,minor,B minor
